block,answer,word,trial_type,trial_index,subject_id,correctness,resptime,stim_type,duration,year
1,T,TAKE,multi-stim-multi-response,45,cisch_Right,1,1912,word,28,2018
1,K,NKIS,multi-stim-multi-response,46,cisch_Right,1,1946,nonword,28,2018
1,R,KARM,multi-stim-multi-response,47,cisch_Right,1,1875,nonword,28,2018
1,L,LAKE,multi-stim-multi-response,48,cisch_Right,1,1845,word,28,2018
1,A,SAME,multi-stim-multi-response,49,cisch_Right,1,1952,word,28,2018
1,L,EAL,multi-stim-multi-response,50,cisch_Right,1,1978,word,28,2018
1,O,EOMS,multi-stim-multi-response,51,cisch_Right,1,1977,nonword,28,2018
1,L,ERAL,multi-stim-multi-response,52,cisch_Right,1,1974,nonword,28,2018
1,D,ERAD,multi-stim-multi-response,53,cisch_Right,1,2054,nonword,28,2018
1,T,ABOT,multi-stim-multi-response,54,cisch_Right,1,1961,nonword,28,2018
1,D,READ,multi-stim-multi-response,55,cisch_Right,1,1969,word,28,2018
1,R,MARK,multi-stim-multi-response,56,cisch_Right,1,2175,word,28,2018
1,R,ABOR,multi-stim-multi-response,57,cisch_Right,1,2051,nonword,28,2018
1,C,CENO,multi-stim-multi-response,58,cisch_Right,1,2045,nonword,28,2018
1,P,NPIS,multi-stim-multi-response,59,cisch_Right,1,2261,nonword,28,2018
1,G,GONE,multi-stim-multi-response,60,cisch_Right,1,2050,word,28,2018
1,A,EAMS,multi-stim-multi-response,61,cisch_Right,1,2082,nonword,28,2018
1,S,MASK,multi-stim-multi-response,62,cisch_Right,1,2060,word,28,2018
1,N,CTNA,multi-stim-multi-response,63,cisch_Right,0,6785,nonword,28,2018
1,N,CANT,multi-stim-multi-response,64,cisch_Right,1,2034,word,28,2018
1,P,SPIN,multi-stim-multi-response,65,cisch_Right,1,1919,word,28,2018
NULL,NULL,NULL,text,66,cisch_Right,NULL,NULL,NULL,NULL,2018
2,T,ABOT,multi-stim-multi-response,67,cisch_Right,1,2016,nonword,28,2018
2,N,CTNA,multi-stim-multi-response,68,cisch_Right,1,1985,nonword,28,2018
2,T,BOAT,multi-stim-multi-response,69,cisch_Right,1,1885,word,28,2018
2,A,SAME,multi-stim-multi-response,70,cisch_Right,1,1916,word,28,2018
2,S,MASK,multi-stim-multi-response,71,cisch_Right,1,1971,word,28,2018
2,G,GENO,multi-stim-multi-response,72,cisch_Right,1,1864,nonword,28,2018
2,L,ERAL,multi-stim-multi-response,73,cisch_Right,1,2100,nonword,28,2018
2,P,NPIS,multi-stim-multi-response,74,cisch_Right,1,2136,nonword,28,2018
2,L,EAL,multi-stim-multi-response,75,cisch_Right,1,2042,word,28,2018
2,G,GONE,multi-stim-multi-response,76,cisch_Right,1,1997,word,28,2018
2,C,CONE,multi-stim-multi-response,77,cisch_Right,1,2084,word,28,2018
2,D,READ,multi-stim-multi-response,78,cisch_Right,1,2077,word,28,2018
2,P,SPIN,multi-stim-multi-response,79,cisch_Right,0,2675,word,28,2018
2,R,MARK,multi-stim-multi-response,80,cisch_Right,1,2118,word,28,2018
2,O,EOMS,multi-stim-multi-response,81,cisch_Right,1,2385,nonword,28,2018
2,R,CTRA,multi-stim-multi-response,82,cisch_Right,1,2613,nonword,28,2018
2,R,CART,multi-stim-multi-response,83,cisch_Right,1,2024,word,28,2018
2,T,TKEA,multi-stim-multi-response,84,cisch_Right,1,2514,nonword,28,2018
2,L,LKEA,multi-stim-multi-response,85,cisch_Right,1,2086,nonword,28,2018
2,L,LAKE,multi-stim-multi-response,86,cisch_Right,1,2021,word,28,2018
2,K,NKIS,multi-stim-multi-response,87,cisch_Right,1,2126,nonword,28,2018
2,A,EAMS,multi-stim-multi-response,88,cisch_Right,1,2071,nonword,28,2018
2,R,BOAR,multi-stim-multi-response,89,cisch_Right,0,3429,word,28,2018
2,D,ERAD,multi-stim-multi-response,90,cisch_Right,1,2343,nonword,28,2018
2,C,CENO,multi-stim-multi-response,91,cisch_Right,1,2026,nonword,28,2018
2,N,CANT,multi-stim-multi-response,92,cisch_Right,1,2091,word,28,2018
2,O,SOME,multi-stim-multi-response,93,cisch_Right,1,2104,word,28,2018
2,K,SKIN,multi-stim-multi-response,94,cisch_Right,1,1978,word,28,2018
2,R,ABOR,multi-stim-multi-response,95,cisch_Right,0,2289,nonword,28,2018
2,T,TAKE,multi-stim-multi-response,96,cisch_Right,1,2055,word,28,2018
2,R,KARM,multi-stim-multi-response,97,cisch_Right,1,2036,nonword,28,2018
2,S,KASM,multi-stim-multi-response,98,cisch_Right,1,2226,nonword,28,2018
NULL,NULL,NULL,text,99,cisch_Right,NULL,NULL,NULL,NULL,2018
3,R,CART,multi-stim-multi-response,100,cisch_Right,1,3024,word,28,2018
3,S,KASM,multi-stim-multi-response,101,cisch_Right,1,2270,nonword,28,2018
3,P,SPIN,multi-stim-multi-response,102,cisch_Right,1,1843,word,28,2018
3,G,GONE,multi-stim-multi-response,103,cisch_Right,1,1768,word,28,2018
3,K,NKIS,multi-stim-multi-response,104,cisch_Right,1,2221,nonword,28,2018
3,L,ERAL,multi-stim-multi-response,105,cisch_Right,1,2025,nonword,28,2018
3,T,BOAT,multi-stim-multi-response,106,cisch_Right,1,2200,word,28,2018
3,T,TKEA,multi-stim-multi-response,107,cisch_Right,0,3759,nonword,28,2018
3,K,SKIN,multi-stim-multi-response,108,cisch_Right,1,1960,word,28,2018
3,D,ERAD,multi-stim-multi-response,109,cisch_Right,1,1908,nonword,28,2018
3,A,SAME,multi-stim-multi-response,110,cisch_Right,1,2148,word,28,2018
3,T,ABOT,multi-stim-multi-response,111,cisch_Right,1,1982,nonword,28,2018
3,R,MARK,multi-stim-multi-response,112,cisch_Right,1,1920,word,28,2018
3,R,BOAR,multi-stim-multi-response,113,cisch_Right,0,1953,word,28,2018
3,L,LAKE,multi-stim-multi-response,114,cisch_Right,0,2034,word,28,2018
3,C,CONE,multi-stim-multi-response,115,cisch_Right,0,1865,word,28,2018
3,A,EAMS,multi-stim-multi-response,116,cisch_Right,1,2340,nonword,28,2018
3,O,EOMS,multi-stim-multi-response,117,cisch_Right,1,2108,nonword,28,2018
3,C,CENO,multi-stim-multi-response,118,cisch_Right,1,1874,nonword,28,2018
3,N,CTNA,multi-stim-multi-response,119,cisch_Right,1,1983,nonword,28,2018
3,L,EAL,multi-stim-multi-response,120,cisch_Right,1,1887,word,28,2018
3,N,CANT,multi-stim-multi-response,121,cisch_Right,1,1900,word,28,2018
3,O,SOME,multi-stim-multi-response,122,cisch_Right,1,1851,word,28,2018
3,T,TAKE,multi-stim-multi-response,123,cisch_Right,1,1796,word,28,2018
3,P,NPIS,multi-stim-multi-response,124,cisch_Right,1,1885,nonword,28,2018
3,R,KARM,multi-stim-multi-response,125,cisch_Right,1,1930,nonword,28,2018
3,R,CTRA,multi-stim-multi-response,126,cisch_Right,1,2936,nonword,28,2018
3,R,ABOR,multi-stim-multi-response,127,cisch_Right,1,2681,nonword,28,2018
3,S,MASK,multi-stim-multi-response,128,cisch_Right,1,2075,word,28,2018
3,D,READ,multi-stim-multi-response,129,cisch_Right,1,1983,word,28,2018
3,G,GENO,multi-stim-multi-response,130,cisch_Right,1,1957,nonword,28,2018
3,L,LKEA,multi-stim-multi-response,131,cisch_Right,1,2680,nonword,28,2018
NULL,NULL,NULL,text,132,cisch_Right,NULL,NULL,NULL,NULL,2018
4,R,CTRA,multi-stim-multi-response,133,cisch_Right,1,2289,nonword,28,2018
4,L,EAL,multi-stim-multi-response,134,cisch_Right,1,1982,word,28,2018
4,A,SAME,multi-stim-multi-response,135,cisch_Right,1,2012,word,28,2018
4,K,SKIN,multi-stim-multi-response,136,cisch_Right,1,2020,word,28,2018
4,L,LAKE,multi-stim-multi-response,137,cisch_Right,1,2128,word,28,2018
4,A,EAMS,multi-stim-multi-response,138,cisch_Right,1,2054,nonword,28,2018
4,P,NPIS,multi-stim-multi-response,139,cisch_Right,1,2052,nonword,28,2018
4,R,BOAR,multi-stim-multi-response,140,cisch_Right,0,2426,word,28,2018
4,L,LKEA,multi-stim-multi-response,141,cisch_Right,1,2273,nonword,28,2018
4,S,KASM,multi-stim-multi-response,142,cisch_Right,1,2214,nonword,28,2018
4,N,CTNA,multi-stim-multi-response,143,cisch_Right,1,2413,nonword,28,2018
4,P,SPIN,multi-stim-multi-response,144,cisch_Right,1,2067,word,28,2018
4,T,TAKE,multi-stim-multi-response,145,cisch_Right,1,2077,word,28,2018
4,L,ERAL,multi-stim-multi-response,146,cisch_Right,1,3229,nonword,28,2018
4,T,TKEA,multi-stim-multi-response,147,cisch_Right,1,2307,nonword,28,2018
4,N,CANT,multi-stim-multi-response,148,cisch_Right,1,2347,word,28,2018
4,K,NKIS,multi-stim-multi-response,149,cisch_Right,1,2225,nonword,28,2018
4,O,SOME,multi-stim-multi-response,150,cisch_Right,1,2215,word,28,2018
4,C,CONE,multi-stim-multi-response,151,cisch_Right,1,3943,word,28,2018
4,T,ABOT,multi-stim-multi-response,152,cisch_Right,1,2120,nonword,28,2018
4,T,BOAT,multi-stim-multi-response,153,cisch_Right,1,2181,word,28,2018
4,G,GONE,multi-stim-multi-response,154,cisch_Right,1,2087,word,28,2018
4,R,CART,multi-stim-multi-response,155,cisch_Right,1,1993,word,28,2018
4,R,MARK,multi-stim-multi-response,156,cisch_Right,1,2219,word,28,2018
4,R,KARM,multi-stim-multi-response,157,cisch_Right,1,2100,nonword,28,2018
4,D,ERAD,multi-stim-multi-response,158,cisch_Right,1,2394,nonword,28,2018
4,R,ABOR,multi-stim-multi-response,159,cisch_Right,1,2273,nonword,28,2018
4,O,EOMS,multi-stim-multi-response,160,cisch_Right,1,2423,nonword,28,2018
4,G,GENO,multi-stim-multi-response,161,cisch_Right,1,2038,nonword,28,2018
4,C,CENO,multi-stim-multi-response,162,cisch_Right,1,1900,nonword,28,2018
4,D,READ,multi-stim-multi-response,163,cisch_Right,1,2122,word,28,2018
4,S,MASK,multi-stim-multi-response,164,cisch_Right,1,2186,word,28,2018
NULL,NULL,NULL,text,165,cisch_Right,NULL,NULL,NULL,NULL,2018
5,D,READ,multi-stim-multi-response,166,cisch_Right,1,1879,word,28,2018
5,L,ERAL,multi-stim-multi-response,167,cisch_Right,1,1954,nonword,28,2018
5,C,CONE,multi-stim-multi-response,168,cisch_Right,0,2077,word,28,2018
5,P,SPIN,multi-stim-multi-response,169,cisch_Right,1,2184,word,28,2018
5,R,ABOR,multi-stim-multi-response,170,cisch_Right,1,2066,nonword,28,2018
5,G,GONE,multi-stim-multi-response,171,cisch_Right,1,2031,word,28,2018
5,R,MARK,multi-stim-multi-response,172,cisch_Right,1,2172,word,28,2018
5,C,CENO,multi-stim-multi-response,173,cisch_Right,1,1982,nonword,28,2018
5,T,ABOT,multi-stim-multi-response,174,cisch_Right,1,1904,nonword,28,2018
5,R,CART,multi-stim-multi-response,175,cisch_Right,1,2012,word,28,2018
5,S,KASM,multi-stim-multi-response,176,cisch_Right,1,2044,nonword,28,2018
5,L,LAKE,multi-stim-multi-response,177,cisch_Right,1,1951,word,28,2018
5,T,TAKE,multi-stim-multi-response,178,cisch_Right,1,1937,word,28,2018
5,R,CTRA,multi-stim-multi-response,179,cisch_Right,0,2771,nonword,28,2018
5,L,LKEA,multi-stim-multi-response,180,cisch_Right,1,2195,nonword,28,2018
5,P,NPIS,multi-stim-multi-response,181,cisch_Right,1,2299,nonword,28,2018
5,N,CTNA,multi-stim-multi-response,182,cisch_Right,1,2261,nonword,28,2018
5,T,BOAT,multi-stim-multi-response,183,cisch_Right,1,2031,word,28,2018
5,G,GENO,multi-stim-multi-response,184,cisch_Right,1,2041,nonword,28,2018
5,O,SOME,multi-stim-multi-response,185,cisch_Right,1,2119,word,28,2018
5,D,ERAD,multi-stim-multi-response,186,cisch_Right,1,2241,nonword,28,2018
5,S,MASK,multi-stim-multi-response,187,cisch_Right,1,2248,word,28,2018
5,A,EAMS,multi-stim-multi-response,188,cisch_Right,1,2092,nonword,28,2018
5,R,BOAR,multi-stim-multi-response,189,cisch_Right,1,2193,word,28,2018
5,K,SKIN,multi-stim-multi-response,190,cisch_Right,1,2009,word,28,2018
5,A,SAME,multi-stim-multi-response,191,cisch_Right,1,2112,word,28,2018
5,K,NKIS,multi-stim-multi-response,192,cisch_Right,1,2171,nonword,28,2018
5,O,EOMS,multi-stim-multi-response,193,cisch_Right,1,2061,nonword,28,2018
5,L,EAL,multi-stim-multi-response,194,cisch_Right,1,2171,word,28,2018
5,N,CANT,multi-stim-multi-response,195,cisch_Right,1,2074,word,28,2018
5,R,KARM,multi-stim-multi-response,196,cisch_Right,1,2056,nonword,28,2018
5,T,TKEA,multi-stim-multi-response,197,cisch_Right,1,2013,nonword,28,2018
NULL,NULL,NULL,text,198,cisch_Right,NULL,NULL,NULL,NULL,2018
NULL,NULL,NULL,text,0,novricha,NULL,NULL,NULL,NULL,2018
0,L,EAL,multi-stim-multi-response,1,novricha,1,2783,word,32,2018
0,R,KARM,multi-stim-multi-response,2,novricha,1,3454,nonword,32,2018
0,L,ERAL,multi-stim-multi-response,3,novricha,1,2920,nonword,32,2018
0,L,LKEA,multi-stim-multi-response,4,novricha,1,4763,nonword,32,2018
0,O,EOMS,multi-stim-multi-response,5,novricha,1,2695,nonword,32,2018
0,R,CART,multi-stim-multi-response,6,novricha,1,2407,word,32,2018
0,R,BOAR,multi-stim-multi-response,7,novricha,1,2336,word,32,2018
0,N,CANT,multi-stim-multi-response,8,novricha,1,3548,word,32,2018
0,T,TKEA,multi-stim-multi-response,9,novricha,0,2639,nonword,32,2018
0,D,ERAD,multi-stim-multi-response,10,novricha,0,2406,nonword,32,2018
0,R,CTRA,multi-stim-multi-response,11,novricha,1,2765,nonword,32,2018
0,N,CTNA,multi-stim-multi-response,12,novricha,1,3685,nonword,32,2018
0,K,NKIS,multi-stim-multi-response,13,novricha,1,3189,nonword,32,2018
0,P,SPIN,multi-stim-multi-response,14,novricha,1,3602,word,32,2018
0,K,SKIN,multi-stim-multi-response,15,novricha,1,2822,word,32,2018
0,C,CENO,multi-stim-multi-response,16,novricha,1,4235,nonword,32,2018
0,S,KASM,multi-stim-multi-response,17,novricha,1,2007,nonword,32,2018
0,R,ABOR,multi-stim-multi-response,18,novricha,1,2582,nonword,32,2018
0,G,GONE,multi-stim-multi-response,19,novricha,1,2694,word,32,2018
0,R,MARK,multi-stim-multi-response,20,novricha,1,2307,word,32,2018
0,T,ABOT,multi-stim-multi-response,21,novricha,1,3631,nonword,32,2018
0,G,GENO,multi-stim-multi-response,22,novricha,1,2596,nonword,32,2018
0,A,SAME,multi-stim-multi-response,23,novricha,1,2053,word,32,2018
0,L,LAKE,multi-stim-multi-response,24,novricha,1,2621,word,32,2018
0,A,EAMS,multi-stim-multi-response,25,novricha,1,3064,nonword,32,2018
0,O,SOME,multi-stim-multi-response,26,novricha,1,2527,word,32,2018
0,T,TAKE,multi-stim-multi-response,27,novricha,1,2641,word,32,2018
0,T,BOAT,multi-stim-multi-response,28,novricha,1,2256,word,32,2018
0,P,NPIS,multi-stim-multi-response,29,novricha,1,2872,nonword,32,2018
0,C,CONE,multi-stim-multi-response,30,novricha,1,2463,word,32,2018
0,S,MASK,multi-stim-multi-response,31,novricha,1,2537,word,32,2018
0,D,READ,multi-stim-multi-response,32,novricha,1,2214,word,32,2018
NULL,NULL,NULL,text,33,novricha,NULL,NULL,NULL,NULL,2018
1,T,ABOT,multi-stim-multi-response,34,novricha,1,2257,nonword,32,2018
1,A,EAMS,multi-stim-multi-response,35,novricha,1,2571,nonword,32,2018
1,R,CTRA,multi-stim-multi-response,36,novricha,1,2218,nonword,32,2018
1,S,KASM,multi-stim-multi-response,37,novricha,1,1950,nonword,32,2018
1,N,CANT,multi-stim-multi-response,38,novricha,1,2410,word,32,2018
1,P,SPIN,multi-stim-multi-response,39,novricha,1,1662,word,32,2018
1,R,MARK,multi-stim-multi-response,40,novricha,1,2167,word,32,2018
1,D,READ,multi-stim-multi-response,41,novricha,1,2372,word,32,2018
1,D,ERAD,multi-stim-multi-response,42,novricha,0,2885,nonword,32,2018
1,R,BOAR,multi-stim-multi-response,43,novricha,1,1808,word,32,2018
1,L,ERAL,multi-stim-multi-response,44,novricha,1,1942,nonword,32,2018
1,L,LKEA,multi-stim-multi-response,45,novricha,1,2228,nonword,32,2018
1,K,SKIN,multi-stim-multi-response,46,novricha,1,2502,word,32,2018
1,C,CONE,multi-stim-multi-response,47,novricha,1,1790,word,32,2018
1,R,ABOR,multi-stim-multi-response,48,novricha,1,1866,nonword,32,2018
1,G,GENO,multi-stim-multi-response,49,novricha,1,2037,nonword,32,2018
1,K,NKIS,multi-stim-multi-response,50,novricha,1,1816,nonword,32,2018
1,G,GONE,multi-stim-multi-response,51,novricha,1,1909,word,32,2018
1,R,CART,multi-stim-multi-response,52,novricha,1,2027,word,32,2018
1,L,LAKE,multi-stim-multi-response,53,novricha,1,1650,word,32,2018
1,A,SAME,multi-stim-multi-response,54,novricha,1,1856,word,32,2018
1,O,EOMS,multi-stim-multi-response,55,novricha,1,1858,nonword,32,2018
1,T,TAKE,multi-stim-multi-response,56,novricha,1,2521,word,32,2018
1,T,BOAT,multi-stim-multi-response,57,novricha,1,2405,word,32,2018
1,T,TKEA,multi-stim-multi-response,58,novricha,0,1820,nonword,32,2018
1,N,CTNA,multi-stim-multi-response,59,novricha,1,3300,nonword,32,2018
1,L,EAL,multi-stim-multi-response,60,novricha,1,1746,word,32,2018
1,C,CENO,multi-stim-multi-response,61,novricha,1,1505,nonword,32,2018
1,O,SOME,multi-stim-multi-response,62,novricha,1,3196,word,32,2018
1,P,NPIS,multi-stim-multi-response,63,novricha,1,1730,nonword,32,2018
1,R,KARM,multi-stim-multi-response,64,novricha,1,1884,nonword,32,2018
1,S,MASK,multi-stim-multi-response,65,novricha,1,1994,word,32,2018
NULL,NULL,NULL,text,66,novricha,NULL,NULL,NULL,NULL,2018
2,T,ABOT,multi-stim-multi-response,67,novricha,1,2109,nonword,32,2018
2,N,CANT,multi-stim-multi-response,68,novricha,1,2022,word,32,2018
2,D,READ,multi-stim-multi-response,69,novricha,1,1627,word,32,2018
2,T,TKEA,multi-stim-multi-response,70,novricha,1,1940,nonword,32,2018
2,K,NKIS,multi-stim-multi-response,71,novricha,1,1814,nonword,32,2018
2,L,EAL,multi-stim-multi-response,72,novricha,1,1508,word,32,2018
2,G,GONE,multi-stim-multi-response,73,novricha,1,1734,word,32,2018
2,P,SPIN,multi-stim-multi-response,74,novricha,1,1934,word,32,2018
2,K,SKIN,multi-stim-multi-response,75,novricha,1,2332,word,32,2018
2,R,CART,multi-stim-multi-response,76,novricha,1,1686,word,32,2018
2,O,SOME,multi-stim-multi-response,77,novricha,1,1623,word,32,2018
2,O,EOMS,multi-stim-multi-response,78,novricha,1,2555,nonword,32,2018
2,R,KARM,multi-stim-multi-response,79,novricha,1,1634,nonword,32,2018
2,L,LAKE,multi-stim-multi-response,80,novricha,1,1657,word,32,2018
2,L,ERAL,multi-stim-multi-response,81,novricha,1,3062,nonword,32,2018
2,A,SAME,multi-stim-multi-response,82,novricha,1,1497,word,32,2018
2,L,LKEA,multi-stim-multi-response,83,novricha,1,1954,nonword,32,2018
2,G,GENO,multi-stim-multi-response,84,novricha,1,2723,nonword,32,2018
2,A,EAMS,multi-stim-multi-response,85,novricha,1,1793,nonword,32,2018
2,R,ABOR,multi-stim-multi-response,86,novricha,1,2329,nonword,32,2018
2,N,CTNA,multi-stim-multi-response,87,novricha,1,1672,nonword,32,2018
2,S,MASK,multi-stim-multi-response,88,novricha,1,1707,word,32,2018
2,R,CTRA,multi-stim-multi-response,89,novricha,1,3514,nonword,32,2018
2,R,MARK,multi-stim-multi-response,90,novricha,1,1780,word,32,2018
2,C,CONE,multi-stim-multi-response,91,novricha,1,1846,word,32,2018
2,C,CENO,multi-stim-multi-response,92,novricha,1,1586,nonword,32,2018
2,T,BOAT,multi-stim-multi-response,93,novricha,1,1873,word,32,2018
2,T,TAKE,multi-stim-multi-response,94,novricha,1,1870,word,32,2018
2,P,NPIS,multi-stim-multi-response,95,novricha,1,2466,nonword,32,2018
2,R,BOAR,multi-stim-multi-response,96,novricha,1,2221,word,32,2018
2,D,ERAD,multi-stim-multi-response,97,novricha,1,1909,nonword,32,2018
2,S,KASM,multi-stim-multi-response,98,novricha,1,1498,nonword,32,2018
NULL,NULL,NULL,text,99,novricha,NULL,NULL,NULL,NULL,2018
3,R,KARM,multi-stim-multi-response,100,novricha,1,1444,nonword,32,2018
3,K,NKIS,multi-stim-multi-response,101,novricha,1,1585,nonword,32,2018
3,R,MARK,multi-stim-multi-response,102,novricha,1,1486,word,32,2018
3,O,EOMS,multi-stim-multi-response,103,novricha,1,1532,nonword,32,2018
3,S,MASK,multi-stim-multi-response,104,novricha,1,1673,word,32,2018
3,R,BOAR,multi-stim-multi-response,105,novricha,1,1555,word,32,2018
3,L,EAL,multi-stim-multi-response,106,novricha,1,1535,word,32,2018
3,S,KASM,multi-stim-multi-response,107,novricha,1,1396,nonword,32,2018
3,R,CTRA,multi-stim-multi-response,108,novricha,1,2315,nonword,32,2018
3,A,SAME,multi-stim-multi-response,109,novricha,1,1603,word,32,2018
3,T,ABOT,multi-stim-multi-response,110,novricha,1,1725,nonword,32,2018
3,L,LAKE,multi-stim-multi-response,111,novricha,1,1895,word,32,2018
3,D,READ,multi-stim-multi-response,112,novricha,1,1679,word,32,2018
3,T,TKEA,multi-stim-multi-response,113,novricha,0,1786,nonword,32,2018
3,O,SOME,multi-stim-multi-response,114,novricha,1,1728,word,32,2018
3,L,ERAL,multi-stim-multi-response,115,novricha,1,1890,nonword,32,2018
3,L,LKEA,multi-stim-multi-response,116,novricha,1,1583,nonword,32,2018
3,T,BOAT,multi-stim-multi-response,117,novricha,1,2543,word,32,2018
3,R,CART,multi-stim-multi-response,118,novricha,1,1501,word,32,2018
3,K,SKIN,multi-stim-multi-response,119,novricha,1,2760,word,32,2018
3,P,NPIS,multi-stim-multi-response,120,novricha,1,2485,nonword,32,2018
3,D,ERAD,multi-stim-multi-response,121,novricha,1,1815,nonword,32,2018
3,N,CANT,multi-stim-multi-response,122,novricha,1,1520,word,32,2018
3,C,CENO,multi-stim-multi-response,123,novricha,1,1833,nonword,32,2018
3,T,TAKE,multi-stim-multi-response,124,novricha,1,2065,word,32,2018
3,N,CTNA,multi-stim-multi-response,125,novricha,1,1653,nonword,32,2018
3,G,GENO,multi-stim-multi-response,126,novricha,1,2071,nonword,32,2018
3,G,GONE,multi-stim-multi-response,127,novricha,1,1809,word,32,2018
3,A,EAMS,multi-stim-multi-response,128,novricha,1,1889,nonword,32,2018
3,R,ABOR,multi-stim-multi-response,129,novricha,1,2108,nonword,32,2018
3,C,CONE,multi-stim-multi-response,130,novricha,1,1711,word,32,2018
3,P,SPIN,multi-stim-multi-response,131,novricha,1,1661,word,32,2018
NULL,NULL,NULL,text,132,novricha,NULL,NULL,NULL,NULL,2018
4,A,SAME,multi-stim-multi-response,133,novricha,1,1470,word,32,2018
4,S,KASM,multi-stim-multi-response,134,novricha,1,1421,nonword,32,2018
4,K,SKIN,multi-stim-multi-response,135,novricha,1,1759,word,32,2018
4,R,ABOR,multi-stim-multi-response,136,novricha,1,1813,nonword,32,2018
4,P,SPIN,multi-stim-multi-response,137,novricha,1,2104,word,32,2018
4,G,GENO,multi-stim-multi-response,138,novricha,1,1638,nonword,32,2018
4,P,NPIS,multi-stim-multi-response,139,novricha,1,1881,nonword,32,2018
4,L,EAL,multi-stim-multi-response,140,novricha,1,1534,word,32,2018
4,C,CENO,multi-stim-multi-response,141,novricha,1,1351,nonword,32,2018
4,A,EAMS,multi-stim-multi-response,142,novricha,1,1415,nonword,32,2018
4,R,CART,multi-stim-multi-response,143,novricha,1,1585,word,32,2018
4,T,TKEA,multi-stim-multi-response,144,novricha,1,2154,nonword,32,2018
4,N,CANT,multi-stim-multi-response,145,novricha,1,2368,word,32,2018
4,S,MASK,multi-stim-multi-response,146,novricha,1,1402,word,32,2018
4,K,NKIS,multi-stim-multi-response,147,novricha,1,2841,nonword,32,2018
4,D,READ,multi-stim-multi-response,148,novricha,1,1552,word,32,2018
4,T,TAKE,multi-stim-multi-response,149,novricha,1,2971,word,32,2018
4,L,LKEA,multi-stim-multi-response,150,novricha,1,1465,nonword,32,2018
4,R,MARK,multi-stim-multi-response,151,novricha,1,1584,word,32,2018
4,D,ERAD,multi-stim-multi-response,152,novricha,1,1829,nonword,32,2018
4,O,EOMS,multi-stim-multi-response,153,novricha,1,1564,nonword,32,2018
4,L,ERAL,multi-stim-multi-response,154,novricha,1,1960,nonword,32,2018
4,R,BOAR,multi-stim-multi-response,155,novricha,1,1449,word,32,2018
4,T,BOAT,multi-stim-multi-response,156,novricha,1,1734,word,32,2018
4,N,CTNA,multi-stim-multi-response,157,novricha,1,2170,nonword,32,2018
4,R,KARM,multi-stim-multi-response,158,novricha,1,1512,nonword,32,2018
4,L,LAKE,multi-stim-multi-response,159,novricha,1,1434,word,32,2018
4,T,ABOT,multi-stim-multi-response,160,novricha,1,1858,nonword,32,2018
4,O,SOME,multi-stim-multi-response,161,novricha,1,1569,word,32,2018
4,R,CTRA,multi-stim-multi-response,162,novricha,0,1542,nonword,32,2018
4,G,GONE,multi-stim-multi-response,163,novricha,0,3414,word,32,2018
4,C,CONE,multi-stim-multi-response,164,novricha,1,1462,word,32,2018
NULL,NULL,NULL,text,165,novricha,NULL,NULL,NULL,NULL,2018
5,L,LKEA,multi-stim-multi-response,166,novricha,1,1323,nonword,32,2018
5,D,READ,multi-stim-multi-response,167,novricha,1,1678,word,32,2018
5,S,MASK,multi-stim-multi-response,168,novricha,1,1734,word,32,2018
5,A,EAMS,multi-stim-multi-response,169,novricha,1,1440,nonword,32,2018
5,C,CENO,multi-stim-multi-response,170,novricha,1,1386,nonword,32,2018
5,G,GENO,multi-stim-multi-response,171,novricha,1,1572,nonword,32,2018
5,T,TKEA,multi-stim-multi-response,172,novricha,1,1769,nonword,32,2018
5,G,GONE,multi-stim-multi-response,173,novricha,1,1385,word,32,2018
5,R,MARK,multi-stim-multi-response,174,novricha,1,1878,word,32,2018
5,T,BOAT,multi-stim-multi-response,175,novricha,1,1833,word,32,2018
5,R,BOAR,multi-stim-multi-response,176,novricha,1,2580,word,32,2018
5,R,CART,multi-stim-multi-response,177,novricha,1,1932,word,32,2018
5,S,KASM,multi-stim-multi-response,178,novricha,1,1713,nonword,32,2018
5,A,SAME,multi-stim-multi-response,179,novricha,1,1759,word,32,2018
5,C,CONE,multi-stim-multi-response,180,novricha,1,1625,word,32,2018
5,O,SOME,multi-stim-multi-response,181,novricha,1,1788,word,32,2018
5,T,ABOT,multi-stim-multi-response,182,novricha,1,1996,nonword,32,2018
5,L,ERAL,multi-stim-multi-response,183,novricha,1,1570,nonword,32,2018
5,K,NKIS,multi-stim-multi-response,184,novricha,1,1629,nonword,32,2018
5,T,TAKE,multi-stim-multi-response,185,novricha,1,1615,word,32,2018
5,R,KARM,multi-stim-multi-response,186,novricha,1,1533,nonword,32,2018
5,N,CTNA,multi-stim-multi-response,187,novricha,1,2141,nonword,32,2018
5,L,EAL,multi-stim-multi-response,188,novricha,1,1471,word,32,2018
5,O,EOMS,multi-stim-multi-response,189,novricha,1,1643,nonword,32,2018
5,R,CTRA,multi-stim-multi-response,190,novricha,1,2045,nonword,32,2018
5,N,CANT,multi-stim-multi-response,191,novricha,1,1804,word,32,2018
5,K,SKIN,multi-stim-multi-response,192,novricha,1,2215,word,32,2018
5,R,ABOR,multi-stim-multi-response,193,novricha,1,2812,nonword,32,2018
5,L,LAKE,multi-stim-multi-response,194,novricha,1,1642,word,32,2018
5,P,SPIN,multi-stim-multi-response,195,novricha,1,1591,word,32,2018
